,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
785,NCE42,OUT010,500.6816
786,FDO23,OUT046,1957.4520000000002
787,NCE30,OUT018,6331.758000000001
788,FDQ22,OUT035,589.2330000000001
789,FDY01,OUT045,1267.0174
790,FDS08,OUT017,1587.933
791,FDG28,OUT018,1228.401
792,FDQ51,OUT018,443.4228
793,FDB05,OUT017,1506.0396
794,FDO56,OUT049,2239.0854
795,FDE02,OUT018,2606.607
796,FDN45,OUT017,6851.081999999999
797,FDS09,OUT013,295.6152
798,NCA54,OUT018,1884.214
799,FDP09,OUT010,432.77
800,FDC53,OUT045,607.2096
801,NCM55,OUT017,2876.256
802,FDL09,OUT018,1845.5976
803,FDA11,OUT019,492.69199999999995
804,FDA50,OUT045,838.908
805,FDC23,OUT017,1810.976
806,FDE22,OUT049,1779.6834
807,FDD23,OUT046,5238.5144
808,NCA29,OUT049,2241.7486
809,FDK38,OUT046,2078.6276
810,DRC13,OUT046,3552.7088
811,NCP43,OUT049,2516.724
812,FDX28,OUT049,2759.0752
813,FDF08,OUT049,1159.8236
814,FDZ33,OUT046,3547.3824
815,FDD10,OUT049,1605.9096
816,FDO58,OUT017,2631.2416
817,FDI50,OUT017,4580.704000000001
818,FDO58,OUT045,2631.2416
819,FDX08,OUT013,2563.33
820,NCK17,OUT010,157.1288
821,FDF39,OUT035,4207.856
822,FDU45,OUT010,542.627
823,NCJ18,OUT018,1132.5258
824,DRC27,OUT019,697.0926
825,DRC25,OUT035,1704.4479999999999
826,FDU59,OUT035,1444.1202
827,FDU28,OUT035,4303.0654
828,NCP30,OUT046,639.168
829,FDB39,OUT018,593.2278
830,FDE41,OUT013,1494.0552
831,DRH11,OUT010,58.5904
832,FDA58,OUT045,942.7728
833,FDU50,OUT046,572.5880000000001
834,FDM34,OUT013,1017.3424
835,FDM44,OUT027,3868.9638
836,FDR39,OUT045,3057.3536
837,FDM25,OUT045,1764.37
838,FDQ49,OUT049,782.315
839,DRH25,OUT018,539.298
840,FDM09,OUT027,3523.4136
841,FDL44,OUT019,477.3786
842,NCR42,OUT018,635.1732
843,DRL59,OUT046,810.9444
844,FDX43,OUT013,1018.674
845,DRK47,OUT010,455.4072
846,FDU48,OUT018,1635.8706
847,FDY12,OUT045,1198.44
848,NCN43,OUT018,1621.8888
849,NCM55,OUT018,1277.0044
850,FDQ21,OUT027,3572.0170000000003
851,FDX13,OUT035,3315.0182
852,NCK30,OUT027,6796.4864
853,FDG20,OUT049,2942.836
854,DRG27,OUT017,1312.9576
855,FDY14,OUT018,2109.2544
856,FDP59,OUT035,2992.7709999999997
857,FDU60,OUT017,4604.6728
858,NCC18,OUT019,351.5424
859,DRJ39,OUT017,1929.4884
860,FDS07,OUT049,894.8352
861,FDM08,OUT027,7158.6816
862,FDP51,OUT045,1696.4584
863,FDU16,OUT035,1624.5520000000001
864,FDH12,OUT013,857.5504
865,DRE48,OUT010,390.1588
866,NCL42,OUT027,7580.133000000001
867,FDR21,OUT045,2822.992
868,NCW29,OUT035,778.9860000000001
869,FDO11,OUT013,3020.0688
870,NCM31,OUT049,709.077
871,FDV35,OUT019,326.242
872,FDF58,OUT017,866.8716
873,NCE43,OUT049,2874.9244
874,FDA02,OUT035,4082.6856
875,DRL37,OUT010,44.6086
876,FDR24,OUT018,466.06
877,FDW59,OUT049,1691.132
878,FDS22,OUT049,703.0848
879,FDW24,OUT017,759.012
880,FDU24,OUT035,1069.2748
881,FDA21,OUT027,3715.164
882,FDH58,OUT027,1414.1592
883,FDW36,OUT018,2181.1608
884,FDI45,OUT027,7298.4996
885,FDU01,OUT018,3844.995
886,FDF35,OUT027,1725.7536
887,FDU43,OUT019,932.12
888,FDE24,OUT019,145.8102
889,FDK50,OUT049,1779.6834
890,FDG31,OUT045,710.4086
891,FDC60,OUT045,2548.6824
892,FDL36,OUT013,1733.0774
893,FDP21,OUT013,2492.7552
894,FDW16,OUT045,1691.132
895,FDX02,OUT017,1350.2424
896,FDQ58,OUT027,906.8196
897,FDT51,OUT046,750.3566
898,FDD59,OUT049,623.1888
899,NCM42,OUT018,1856.2504
900,FDA57,OUT018,484.7024
901,FDZ48,OUT035,1565.9616
902,FDE46,OUT045,459.402
903,NCZ30,OUT019,852.8898
904,FDB56,OUT017,2826.321
905,FDA25,OUT027,5093.37
906,FDD20,OUT013,2841.6344
907,FDL25,OUT013,1177.1344
908,NCO18,OUT049,2676.5159999999996
909,FDJ45,OUT017,207.7296
910,FDR12,OUT035,517.3266
911,NCF19,OUT010,186.424
912,FDK25,OUT046,4379.6324
913,NCR17,OUT046,2376.906
914,FDC52,OUT046,5053.4220000000005
915,NCA54,OUT017,3078.6592
916,FDR45,OUT010,474.0496
917,NCM19,OUT049,1717.764
918,FDF39,OUT027,9467.676
919,FDX23,OUT049,378.1744
920,FDD58,OUT027,2428.8384
921,FDX28,OUT013,2097.27
922,NCD31,OUT013,2446.815
923,FDU57,OUT018,2708.4744
924,FDI27,OUT046,452.744
925,NCM42,OUT046,1091.912
926,FDD32,OUT027,1885.5456
927,FDI34,OUT013,4146.6024
928,NCM29,OUT049,3016.7398
929,FDG46,OUT018,2862.94
930,DRC01,OUT010,194.4136
931,FDB15,OUT027,9467.676
932,NCA17,OUT027,4414.254
933,FDF10,OUT046,4224.501
934,FDR26,OUT027,2854.9504
935,FDI02,OUT049,337.5606
936,NCM54,OUT010,645.826
937,FDF14,OUT013,2428.8384
938,FDJ33,OUT010,122.5072
939,FDM20,OUT035,5005.4844
940,FDC03,OUT027,8388.4142
941,NCX05,OUT046,2664.5316
942,NCM41,OUT027,4189.2136
943,NCU29,OUT010,296.9468
944,FDQ59,OUT017,1498.05
945,FDH46,OUT010,205.0664
946,FDH09,OUT013,512.6659999999999
947,NCD06,OUT045,597.2226
948,FDC15,OUT035,2356.9320000000002
949,DRD37,OUT027,1125.202
950,FDT28,OUT027,3339.6528
951,FDR28,OUT027,3946.8624
952,FDT38,OUT017,1505.3738
953,FDV34,OUT027,1171.808
954,FDY52,OUT035,1125.8678
955,FDB34,OUT013,1482.7366
956,DRL23,OUT018,1810.976
957,DRB24,OUT046,2162.5184
958,FDJ50,OUT046,810.9444
959,FDQ49,OUT035,782.315
960,FDP20,OUT035,1897.53
961,FDV19,OUT027,6942.9624
962,NCR54,OUT045,2553.343
963,FDO09,OUT010,527.3136
964,FDS57,OUT018,850.8924
965,FDN10,OUT049,1523.3504
966,FDV23,OUT049,2105.2596
967,FDY28,OUT049,3419.5488
968,DRG51,OUT013,2302.3364
969,FDD45,OUT019,277.6386
970,NCL18,OUT027,4649.9472
971,NCM29,OUT013,3016.7398
972,FDF17,OUT027,3078.6592
973,FDE22,OUT017,1779.6834
974,FDQ22,OUT017,796.9626
975,FDS01,OUT013,3440.8544
976,FDW35,OUT027,1125.202
977,FDJ33,OUT046,1486.0656
978,NCF54,OUT035,2566.659
979,FDE09,OUT013,309.597
980,NCE06,OUT045,1617.894
981,DRH49,OUT049,1288.9888
982,FDY43,OUT045,4396.9432
983,NCT05,OUT017,4346.3424
984,FDZ34,OUT045,3861.64
985,FDL38,OUT017,1338.2579999999998
986,FDZ31,OUT017,2492.7552
987,FDR14,OUT035,647.1576
988,NCN54,OUT049,2656.542
989,NCC42,OUT027,2492.0894
990,FDK08,OUT017,1018.674
991,FDP59,OUT013,2285.0256
992,FDV22,OUT035,3961.51
993,FDD33,OUT035,942.7728
994,DRE60,OUT027,8474.3024
995,FDK52,OUT046,5608.6992
996,FDA02,OUT017,866.8716
997,FDM56,OUT049,1419.4856
998,FDE57,OUT035,1418.154
999,FDM32,OUT045,719.064
1000,NCQ30,OUT027,2410.196
1001,FDQ27,OUT027,2010.7160000000001
1002,FDT60,OUT027,4482.1656
1003,FDU43,OUT049,5896.3248
1004,NCO55,OUT035,423.4488
1005,FDG02,OUT045,1154.4972
1006,FDJ28,OUT013,3271.0754
1007,FDP40,OUT045,3395.58
1008,FDJ38,OUT045,2886.243
1009,NCC54,OUT017,4097.3332
1010,NCZ41,OUT046,1384.1982
1011,FDK38,OUT019,447.4176
1012,FDU52,OUT013,2503.408
1013,FDC40,OUT046,1214.4192
1014,NCR30,OUT017,1956.1204
1015,NCN18,OUT017,327.5736
1016,FDB50,OUT035,1246.3776
1017,FDG04,OUT013,2432.1674
1018,FDR26,OUT035,1239.7196
1019,NCT17,OUT018,5350.3688
1020,FDX35,OUT027,4739.8302
1021,FDS12,OUT046,2454.1388
1022,NCZ29,OUT027,4629.9732
1023,FDB38,OUT010,311.5944
1024,FDP12,OUT013,705.748
1025,FDP22,OUT046,1350.2424
1026,FDS26,OUT018,1840.9370000000001
1027,FDR52,OUT046,3057.3536
1028,DRJ13,OUT046,4332.3606
1029,FDU48,OUT027,2492.0894
1030,FDE29,OUT035,1853.5872
1031,NCT29,OUT049,2450.144
1032,DRK37,OUT018,5350.3688
1033,FDK55,OUT046,802.9548
1034,FDR07,OUT046,868.8689999999999
1035,FDO21,OUT027,4261.12
1036,FDK46,OUT049,4229.1616
1037,FDB12,OUT045,2143.876
1038,FDT31,OUT027,6114.7072
1039,FDJ33,OUT045,2892.2352
1040,FDC26,OUT027,2074.6328
1041,NCQ02,OUT045,2432.1674
1042,FDP08,OUT010,392.82199999999995
1043,FDB11,OUT027,4739.8302
1044,FDV55,OUT013,3034.0506
1045,FDW20,OUT049,1896.1984
1046,NCJ18,OUT019,355.5372
1047,FDC41,OUT018,1684.474
1048,FDE14,OUT027,1833.6132
1049,FDG35,OUT013,1940.807
1050,FDF45,OUT035,1547.3192
1051,FDS19,OUT027,2267.7148
1052,FDS58,OUT019,719.064
1053,FDA26,OUT017,3113.2808
1054,FDM32,OUT049,719.064
1055,FDL45,OUT046,642.497
1056,FDZ55,OUT049,4793.76
1057,FDY37,OUT049,3006.087
1058,FDO46,OUT046,1701.7848
1059,FDQ60,OUT046,4287.752
1060,FDA19,OUT018,1573.9512
1061,FDL15,OUT046,3506.7686
1062,FDM10,OUT018,3185.853
1063,NCL05,OUT017,605.878
1064,DRK49,OUT010,41.9454
1065,NCE18,OUT027,2543.356
1066,FDG40,OUT049,611.2044
1067,DRI59,OUT045,5747.1856
1068,FDK28,OUT035,4807.076
1069,NCD06,OUT019,47.2718
1070,FDO11,OUT019,249.0092
1071,FDK27,OUT046,1303.6364
1072,FDT43,OUT027,1677.816
1073,FDD38,OUT018,299.61
1074,FDA16,OUT049,1108.557
1075,FDL14,OUT027,3723.1536
1076,NCM17,OUT049,312.2602
1077,FDD20,OUT045,1291.652
1078,FDA40,OUT045,966.7416
1079,FDL43,OUT045,1278.336
1080,FDV15,OUT045,1619.2256
1081,FDE52,OUT046,1211.756
1082,NCL17,OUT010,145.1444
1083,NCJ31,OUT045,4950.8888
1084,FDR60,OUT045,231.6984
1085,NCA18,OUT035,1382.2008
1086,FDS21,OUT027,1677.816
1087,FDW09,OUT035,1438.128
1088,FDL26,OUT035,1524.682
1089,FDS47,OUT018,2498.0816
1090,FDC39,OUT046,2700.4848
1091,FDT51,OUT035,1857.582
1092,FDK40,OUT035,4996.829000000001
1093,NCG19,OUT045,2812.3392
1094,FDZ07,OUT046,428.7752
1095,FDF08,OUT027,3453.5046
1096,FDO04,OUT013,828.921
1097,FDK41,OUT018,681.7792
1098,FDP15,OUT049,4175.8976
1099,NCD43,OUT018,1810.976
1100,NCP18,OUT013,1177.1344
1101,FDZ51,OUT046,932.12
1102,DRH13,OUT035,1788.3388
1103,FDF38,OUT045,365.5242
1104,NCI43,OUT045,143.8128
1105,FDM38,OUT027,1713.1034
1106,FDS03,OUT013,322.913
1107,DRJ47,OUT017,2586.633
1108,FDT50,OUT010,195.7452
1109,FDV02,OUT046,3422.212
1110,NCG18,OUT017,736.3748
1111,FDW52,OUT046,4171.9028
1112,FDS40,OUT035,276.9728
1113,FDN31,OUT017,2693.8268
1114,FDA37,OUT045,367.5216
1115,FDA15,OUT046,2996.1
1116,FDL39,OUT046,1090.5804
1117,FDJ53,OUT045,1462.0968
1118,FDX22,OUT013,2735.1064
1119,NCZ42,OUT045,3635.268
1120,FDD56,OUT027,4012.1108
1121,FDD40,OUT017,3463.4916
1122,FDS50,OUT013,4434.228
1123,NCN14,OUT013,4013.4424
1124,FDT15,OUT013,2388.8904
1125,NCS18,OUT027,3057.3536
1126,NCO26,OUT010,452.744
1127,FDF58,OUT018,447.4176
1128,NCB19,OUT013,2125.2336
1129,FDH26,OUT017,2247.7408
1130,DRB24,OUT027,6072.096
1131,FDA49,OUT018,1505.3738
1132,FDB32,OUT045,1834.279
1133,FDI36,OUT017,4364.9848
1134,NCA17,OUT010,296.9468
1135,FDH22,OUT013,2516.724
1136,NCM26,OUT018,2428.8384
1137,FDT15,OUT027,4577.375
1138,FDB16,OUT018,1342.2528
1139,NCP54,OUT027,2783.0440000000003
1140,FDJ36,OUT013,205.0664
1141,FDO28,OUT045,1807.6470000000002
1142,FDU09,OUT013,1331.6
1143,FDF29,OUT017,1927.491
1144,FDY08,OUT013,2422.1804
1145,DRJ59,OUT018,255.6672
1146,FDT23,OUT027,1438.128
1147,FDU15,OUT018,75.9012
1148,FDT47,OUT013,1166.4816
1149,FDI53,OUT019,339.55800000000005
1150,FDR59,OUT018,3083.9856
1151,FDD53,OUT035,796.9626
1152,FDY51,OUT017,1322.2788
1153,FDT04,OUT049,796.9626
1154,FDU51,OUT049,4604.6728
1155,FDG14,OUT035,3075.9959999999996
1156,NCU06,OUT045,1864.24
1157,DRG25,OUT046,2866.2690000000002
1158,DRH49,OUT035,1268.349
1159,FDN15,OUT035,419.454
1160,FDL43,OUT018,463.3968
1161,NCT18,OUT049,5033.448
1162,NCB31,OUT013,3418.883
1163,FDK57,OUT035,3673.8844
1164,FDY04,OUT019,312.926
1165,NCP54,OUT046,3552.7088
1166,FDF41,OUT013,3202.498
1167,FDM01,OUT045,2063.98
1168,FDW03,OUT045,323.5788
1169,FDF28,OUT045,2768.3964
1170,FDY37,OUT017,2552.6772
1171,FDQ03,OUT017,1896.1984
1172,FDP51,OUT027,2756.4120000000003
1173,FDJ40,OUT017,3185.853
1174,FDC32,OUT049,1677.816
1175,DRI49,OUT027,1868.2348
1176,NCW54,OUT017,1301.639
1177,FDF09,OUT017,589.2330000000001
1178,FDP45,OUT018,6258.52
1179,DRJ23,OUT018,5350.3688
1180,FDS59,OUT017,2966.139
1181,FDY08,OUT046,2454.1388
1182,FDX16,OUT049,4643.955
1183,FDY16,OUT018,1844.266
1184,FDK32,OUT035,2428.8384
1185,FDQ22,OUT013,568.5932
1186,NCC31,OUT018,4287.752
1187,FDG58,OUT049,2025.3636
1188,DRF48,OUT013,3795.06
1189,DRH36,OUT049,451.4124
1190,NCR30,OUT035,1138.518
1191,FDB03,OUT019,480.7076
1192,FDZ28,OUT027,3020.0688
1193,FDR35,OUT017,982.055
1194,DRD15,OUT027,4592.0226
1195,FDJ33,OUT019,131.1626
1196,FDA56,OUT010,121.1756
1197,FDP56,OUT046,874.8612
1198,NCT30,OUT046,1006.6896
1199,FDK15,OUT017,1488.0629999999999
1200,FDH44,OUT018,1603.9122
1201,FDV01,OUT013,2471.4496
1202,DRG03,OUT017,1571.2879999999998
1203,FDG50,OUT027,2645.2234
1204,FDR16,OUT010,667.1316
1205,FDZ60,OUT046,1528.6768
1206,DRG03,OUT045,1571.2879999999998
1207,FDS56,OUT018,2109.2544
1208,FDU33,OUT045,633.8416
1209,DRD27,OUT035,1215.7508
1210,FDW22,OUT046,1800.3232
1211,DRA24,OUT045,1146.5076
1212,FDF38,OUT049,1286.3256
1213,FDX48,OUT013,3325.0052
1214,FDS58,OUT018,2406.867
1215,FDC32,OUT046,1032.6558
1216,NCQ29,OUT045,1035.9848
1217,DRK39,OUT018,665.8
1218,NCS38,OUT017,1018.674
1219,DRO47,OUT013,3235.788
1220,DRG27,OUT027,1342.2528
1221,FDC57,OUT027,4554.072
1222,FDS55,OUT046,3563.3616
1223,NCJ06,OUT018,1398.18
1224,FDO01,OUT019,361.5294
1225,NCM55,OUT045,1641.8628
1226,FDC52,OUT049,5053.4220000000005
1227,FDQ15,OUT045,1090.5804
1228,NCT30,OUT027,2007.3870000000002
1229,NCR42,OUT027,934.7832
1230,FDD28,OUT035,503.3448
1231,FDQ34,OUT049,1998.7316
1232,FDZ12,OUT027,3704.5112
1233,DRE13,OUT019,169.1132
1234,NCN07,OUT019,263.6568
1235,FDM28,OUT035,3259.7568
1236,FDI10,OUT017,5345.7082
1237,FDQ25,OUT013,990.7104
1238,FDA38,OUT010,480.7076
1239,DRI13,OUT049,1736.4064
1240,FDY20,OUT027,1737.7379999999998
1241,NCZ53,OUT035,3755.112
1242,NCM31,OUT013,4866.998
1243,DRB01,OUT017,2876.256
1244,DRF37,OUT046,4175.8976
1245,NCF42,OUT049,2988.1104
1246,FDF16,OUT018,3251.7672
1247,FDB41,OUT013,643.1628
1248,FDR34,OUT013,5400.9696
1249,FDR15,OUT018,620.5256
1250,NCV42,OUT019,111.1886
1251,FDW51,OUT035,4869.6612
1252,FDU36,OUT017,886.8456
1253,FDX60,OUT049,2030.69
1254,FDY03,OUT035,1593.9252
1255,FDW55,OUT045,4731.1748
1256,FDT01,OUT010,641.1654
1257,FDG58,OUT013,2471.4496
1258,FDK21,OUT017,3254.4304
1259,NCS41,OUT019,182.4292
1260,FDS10,OUT045,4677.245
1261,NCT53,OUT046,1989.4104
1262,FDJ28,OUT018,3271.0754
1263,FDX44,OUT045,1757.7120000000002
1264,FDT20,OUT018,265.6542
1265,FDO44,OUT017,1230.3984
1266,NCX17,OUT049,942.7728
1267,FDY01,OUT017,1958.1178
1268,FDJ12,OUT027,3163.8816
1269,DRK35,OUT018,237.6906
1270,FDD47,OUT019,170.4448
1271,NCM53,OUT035,2024.0320000000002
1272,FDO45,OUT013,255.6672
1273,NCM42,OUT010,351.5424
1274,FDE04,OUT046,1427.4752
1275,NCI30,OUT027,2607.2728
1276,FDZ19,OUT013,3663.2316
1277,FDW57,OUT013,3896.2616
1278,FDA25,OUT013,2063.98
1279,FDT22,OUT046,1185.124
1280,FDP51,OUT013,2014.7108
1281,FDD48,OUT027,2488.7604
1282,FDY39,OUT035,3067.3406
1283,FDO48,OUT010,423.4488
1284,FDD23,OUT027,1263.0226
1285,DRN35,OUT027,796.9626
1286,FDT01,OUT035,1496.0526
1287,FDC20,OUT010,56.593
1288,DRJ35,OUT035,1125.8678
1289,FDB32,OUT046,1584.604
1290,FDL24,OUT046,4902.9512
1291,NCV42,OUT035,1158.492
1292,FDZ46,OUT046,2542.0244
1293,FDC15,OUT013,1691.7978
1294,FDD08,OUT019,123.8388
1295,FDY50,OUT049,1653.8472
1296,FDD36,OUT013,602.549
1297,FDG57,OUT027,1298.31
1298,FDL21,OUT018,186.424
1299,FDN16,OUT027,1973.4312
1300,FDJ09,OUT027,615.1992
1301,FDS01,OUT010,539.298
1302,FDV33,OUT017,4649.9472
1303,DRE12,OUT017,2618.5914
1304,FDR07,OUT013,2799.6890000000003
1305,FDP48,OUT010,549.285
1306,NCB55,OUT035,651.8182
1307,FDQ08,OUT013,1592.5936
1308,FDR34,OUT035,3435.528
1309,FDO33,OUT046,667.1316
1310,FDP13,OUT045,986.7156
1311,FDX12,OUT049,3575.3459999999995
1312,NCT06,OUT049,2190.482
1313,FDR16,OUT019,451.4124
1314,FDE36,OUT046,3275.736
1315,FDZ36,OUT049,3146.5708
1316,FDV13,OUT045,1474.0812
1317,NCZ17,OUT035,607.2096
1318,FDU56,OUT045,1629.8784
1319,FDM09,OUT035,5345.7082
1320,FDV02,OUT017,1379.5376
1321,FDS34,OUT018,2862.94
1322,FDA11,OUT049,1237.7222
1323,FDP09,OUT017,4418.2488
1324,FDB29,OUT027,1549.3166
1325,FDT19,OUT017,3151.8972
1326,DRH15,OUT017,596.5568
1327,FDY38,OUT046,2330.3
1328,FDF14,OUT027,2471.4496
1329,FDN48,OUT010,189.0872
1330,FDQ12,OUT013,2067.3089999999997
1331,NCJ43,OUT045,2093.2752
1332,FDE17,OUT019,312.926
1333,FDB05,OUT035,4756.4752
1334,FDH10,OUT045,1342.2528
1335,NCR06,OUT017,649.155
1336,FDU32,OUT018,2181.1608
1337,FDD56,OUT049,5000.8238
1338,FDO36,OUT018,938.778
1339,FDH16,OUT010,170.4448
1340,FDX10,OUT018,484.7024
1341,FDZ37,OUT017,1403.5064
1342,FDU31,OUT010,862.8768
1343,DRC49,OUT049,2013.3792
1344,FDL15,OUT045,2418.1856
1345,FDN32,OUT019,561.2694
1346,DRH59,OUT027,1290.3204
1347,NCU29,OUT049,1789.6704
1348,FDR37,OUT019,1102.5648
1349,FDS14,OUT018,2042.6744
1350,FDU02,OUT027,8474.3024
1351,FDJ08,OUT035,3057.3536
1352,NCZ06,OUT045,2516.724
1353,FDO31,OUT049,2030.69
1354,FDH31,OUT018,1960.781
1355,FDS58,OUT017,2556.672
1356,NCA53,OUT027,631.8442
1357,FDF50,OUT046,2348.9424
1358,NCW42,OUT049,4420.912
1359,NCQ17,OUT045,2535.3664
1360,FDK51,OUT018,5976.2208
1361,NCW41,OUT010,649.8208
1362,NCR29,OUT017,679.1160000000001
1363,FDB08,OUT019,316.9208
1364,FDA40,OUT027,3691.1952
1365,FDL14,OUT018,4399.6064
1366,FDB47,OUT046,2484.7656
1367,FDO03,OUT035,6301.1312
1368,DRK13,OUT019,197.0768
1369,FDX13,OUT010,982.7208
1370,FDF52,OUT046,1837.608
1371,FDT11,OUT013,938.778
1372,FDB08,OUT013,4793.76
1373,FDQ28,OUT018,625.852
1374,FDD29,OUT045,5073.396
1375,NCQ29,OUT027,5522.811
1376,NCO02,OUT013,322.913
1377,FDR56,OUT010,392.82199999999995
1378,NCM54,OUT049,1398.8458
1379,FDP51,OUT035,2664.5316
1380,FDT38,OUT013,591.8962
1381,FDZ20,OUT018,2050.6639999999998
1382,FDJ53,OUT013,1325.6078
1383,FDX13,OUT049,3332.329
1384,FDP58,OUT035,2203.798
1385,NCK31,OUT019,50.6008
1386,FDA35,OUT018,1446.1176
1387,FDV37,OUT018,2976.1259999999997
1388,NCO07,OUT027,3751.1172
1389,FDA20,OUT045,1641.8628
1390,FDZ59,OUT035,2874.9244
1391,NCY17,OUT017,792.302
1392,FDQ28,OUT035,4836.3712
1393,FDV35,OUT017,2490.092
1394,FDQ36,OUT013,388.1614
1395,FDD34,OUT018,1571.2879999999998
1396,FDK51,OUT045,5829.7448
1397,FDV31,OUT035,2976.7918
1398,FDR04,OUT035,856.8846
1399,FDR14,OUT049,647.1576
1400,DRC36,OUT010,175.7712
1401,FDE39,OUT019,122.5072
1402,FDP57,OUT049,825.592
1403,FDE57,OUT046,709.077
1404,NCN18,OUT046,327.5736
1405,NCQ05,OUT018,2708.4744
1406,FDW47,OUT035,3533.4006
1407,FDV46,OUT035,1186.4556
1408,NCP29,OUT045,1406.1696
1409,FDE09,OUT018,2763.07
1410,NCU06,OUT027,8062.838000000001
1411,FDT19,OUT010,171.7764
1412,DRF15,OUT017,1990.7420000000002
1413,DRI51,OUT013,513.3318
1414,NCX54,OUT013,1693.7952
1415,DRE01,OUT013,5375.0034
1416,NCB07,OUT045,2712.4692
1417,FDU50,OUT035,572.5880000000001
1418,FDG40,OUT035,539.298
1419,FDW10,OUT018,1058.622
1420,FDX51,OUT013,2926.191
1421,NCP17,OUT045,958.752
1422,FDP21,OUT035,2619.2572
1423,FDL04,OUT045,2143.876
1424,FDV23,OUT013,1238.388
1425,FDF24,OUT046,1787.0072
1426,FDH56,OUT027,4124.630999999999
1427,FDB51,OUT049,822.263
1428,FDI58,OUT027,2624.5836
1429,FDR20,OUT013,413.4618
1430,FDC51,OUT018,1743.0644
1431,FDB16,OUT027,1498.05
1432,FDE40,OUT049,183.7608
1433,NCM17,OUT035,562.601
1434,FDU56,OUT035,2619.2572
1435,FDS32,OUT019,288.9572
1436,FDX02,OUT049,2684.5056
1437,FDT39,OUT027,4815.0656
1438,FDE35,OUT017,744.3644
1439,NCI42,OUT019,992.0419999999999
1440,DRL23,OUT046,1822.2946
1441,FDA10,OUT046,1205.098
1442,FDA11,OUT013,378.1744
1443,NCM06,OUT046,2471.4496
1444,NCT05,OUT035,4346.3424
1445,NCQ02,OUT010,543.2928
1446,NCY06,OUT049,642.497
1447,FDY56,OUT035,7222.5984
1448,FDL02,OUT035,2889.572
1449,NCI06,OUT035,1225.7378
1450,FDQ14,OUT045,1797.66
1451,FDQ12,OUT017,5400.9696
1452,FDP36,OUT046,340.2238
1453,FDK21,OUT027,13086.9648
1454,FDO40,OUT045,1773.6912
1455,NCK54,OUT019,120.5098
1456,FDY09,OUT018,1422.1488
1457,NCW30,OUT049,2848.9582
1458,NCC55,OUT027,942.7728
1459,FDE58,OUT018,2817.6656
1460,FDR39,OUT013,1701.7848
1461,FDU28,OUT049,942.107
1462,FDH08,OUT017,459.402
1463,FDG35,OUT045,3705.177
1464,FDG22,OUT049,373.5138
1465,FDC34,OUT035,1901.5248
1466,FDP15,OUT018,4832.3764
1467,FDK34,OUT010,245.6802
1468,FDU45,OUT035,2073.3012
1469,FDQ04,OUT027,842.237
1470,FDX22,OUT018,2117.244
1471,FDB45,OUT017,2404.2038
1472,NCH43,OUT027,3419.5488
1473,DRE60,OUT046,7017.531999999999
1474,FDD17,OUT027,5972.226
1475,NCM54,OUT017,1150.5024
1476,NCH55,OUT013,3560.6984
1477,NCT06,OUT017,2190.482
1478,FDA48,OUT027,5695.2532
1479,FDY58,OUT027,7393.0432
1480,FDO25,OUT045,6851.081999999999
1481,FDN50,OUT045,838.908
1482,FDH35,OUT035,1315.6208
1483,FDK09,OUT045,2290.3520000000003
1484,FDO16,OUT013,1165.15
1485,FDW11,OUT045,2002.0606
1486,FDU47,OUT027,3572.0170000000003
1487,NCQ42,OUT010,645.826
1488,FDK55,OUT027,2319.6472
1489,FDN08,OUT049,2490.092
1490,FDT57,OUT045,8604.7992
1491,FDJ12,OUT018,4141.276
1492,DRL59,OUT017,759.012
1493,NCN53,OUT046,659.1419999999999
1494,FDO51,OUT010,44.6086
1495,FDK56,OUT017,3592.6568
1496,FDY12,OUT035,1597.92
1497,FDU15,OUT035,276.9728
1498,FDQ19,OUT046,1346.2476
1499,DRF15,OUT045,1990.7420000000002
1500,DRE25,OUT019,185.0924
1501,FDK57,OUT018,2251.7356
1502,FDD33,OUT010,913.4776
1503,FDR34,OUT027,5283.1230000000005
1504,FDU04,OUT045,1687.1372
1505,FDE35,OUT019,123.8388
1506,NCD31,OUT035,2631.2416
1507,FDJ56,OUT035,1278.336
1508,NCU53,OUT046,1989.4104
1509,FDD39,OUT035,2157.192
1510,NCU17,OUT019,515.3292
1511,FDJ20,OUT046,871.5322
1512,NCW41,OUT018,2446.815
1513,FDL52,OUT035,531.3084
1514,FDS39,OUT035,3292.381
1515,DRJ47,OUT045,5888.3352
1516,FDP13,OUT010,39.948
1517,DRK39,OUT010,416.125
1518,FDF28,OUT010,250.3408
1519,FDB09,OUT045,632.51
1520,FDM51,OUT046,201.0716
1521,DRM49,OUT018,1025.9978
1522,DRF23,OUT013,2093.2752
1523,DRH01,OUT035,3251.1014
1524,FDH12,OUT027,1737.7379999999998
1525,FDA28,OUT019,371.5164
1526,FDW37,OUT018,2082.6224
1527,FDF02,OUT046,2930.1858
1528,DRL37,OUT046,1006.6896
1529,NCF43,OUT046,3006.087
1530,FDH08,OUT010,862.8768
1531,FDR34,OUT019,691.1004
1532,NCK19,OUT049,3110.6176
1533,NCD55,OUT018,105.8622
1534,FDT27,OUT049,1406.1696
1535,FDQ57,OUT045,886.8456
1536,FDA47,OUT035,3588.6620000000003
1537,DRG15,OUT027,2073.967
1538,FDE05,OUT018,1139.8496
1539,FDN46,OUT046,2111.2518
1540,FDX27,OUT027,2109.2544
