,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1438,FDE35,OUT017,962.1950799323043
1439,NCI42,OUT019,556.0817530326998
1440,DRL23,OUT046,1640.1941399501081
1441,FDA10,OUT046,2001.4770526501802
1442,FDA11,OUT013,1484.9222718481265
1443,NCM06,OUT046,2432.8514965735744
1444,NCT05,OUT035,4208.969277953612
1445,NCQ02,OUT010,467.94190943266767
1446,NCY06,OUT049,2174.4887292396565
1447,FDY56,OUT035,3864.5932627890393
1448,FDL02,OUT035,1688.2011823408966
1449,NCI06,OUT035,3026.1501133805386
1450,FDQ14,OUT045,2383.7177883206755
1451,FDQ12,OUT017,4051.2814101640324
1452,FDP36,OUT046,788.0026062289619
1453,FDK21,OUT027,6183.208870427484
1454,FDO40,OUT045,2407.3963972696556
1455,NCK54,OUT019,297.91416633001074
1456,FDY09,OUT018,2539.594895887109
1457,NCW30,OUT049,4295.184280403451
1458,NCC55,OUT027,1042.489608726388
1459,FDE58,OUT018,1638.6217353526067
1460,FDR39,OUT013,3141.5517525117334
1461,FDU28,OUT049,3197.9866036735225
1462,FDH08,OUT017,4119.491735550058
1463,FDG35,OUT045,2706.6564185047932
1464,FDG22,OUT049,641.7567810103508
1465,FDC34,OUT035,2542.367837770919
1466,FDP15,OUT018,3735.944985915429
1467,FDK34,OUT010,615.6268361700712
1468,FDU45,OUT035,1982.3179576776395
1469,FDQ04,OUT027,1075.7132316063175
1470,FDX22,OUT018,3169.5035380557765
1471,FDB45,OUT017,1727.2183468357305
1472,NCH43,OUT027,5466.497278322984
1473,DRE60,OUT046,3681.391620423476
1474,FDD17,OUT027,6096.473761313982
1475,NCM54,OUT017,2082.943350628122
1476,NCH55,OUT013,2072.7572366052113
1477,NCT06,OUT017,2670.5113008456324
1478,FDA48,OUT027,5700.23010719201
1479,FDY58,OUT027,6125.696260784528
1480,FDO25,OUT045,3446.848874304504
1481,FDN50,OUT045,1517.1258618238614
1482,FDH35,OUT035,2770.9463698938225
1483,FDK09,OUT045,3683.6551258647432
1484,FDO16,OUT013,1350.2207107357344
1485,FDW11,OUT045,1046.3838133423726
1486,FDU47,OUT027,3382.4075758907265
1487,NCQ42,OUT010,323.6575518256761
1488,FDK55,OUT027,2525.5341478990454
1489,FDN08,OUT049,1904.7711017892757
1490,FDT57,OUT045,3860.08184459775
1491,FDJ12,OUT018,3169.5035380557765
1492,DRL59,OUT017,863.3026090850364
1493,NCN53,OUT046,607.1606945321563
1494,FDO51,OUT010,59.154285296136884
1495,FDK56,OUT017,3162.8352918813157
1496,FDY12,OUT035,863.020100842775
1497,FDU15,OUT035,731.4990812234238
1498,FDQ19,OUT046,3970.833720175958
1499,DRF15,OUT045,2407.3963972696556
1500,DRE25,OUT019,237.95187275489505
1501,FDK57,OUT018,1662.6733913368646
1502,FDD33,OUT010,581.3724939466063
1503,FDR34,OUT027,6110.028029597283
1504,FDU04,OUT045,1971.7090642093242
1505,FDE35,OUT019,107.45526003072948
1506,NCD31,OUT035,2730.349590768374
1507,FDJ56,OUT035,1626.994906605281
1508,NCU53,OUT046,2512.353441482214
1509,FDD39,OUT035,3599.020493580845
1510,NCU17,OUT019,343.07070567143313
1511,FDJ20,OUT046,2026.0271922464167
1512,NCW41,OUT018,2317.2142255615277
1513,FDL52,OUT035,746.8114335644235
1514,FDS39,OUT035,2288.6300564607195
1515,DRJ47,OUT045,2794.8576225481497
1516,FDP13,OUT010,84.45922031112862
1517,DRK39,OUT010,247.52561568773422
1518,FDF28,OUT010,333.40137504655615
1519,FDB09,OUT045,1968.5122205037799
1520,FDM51,OUT046,1536.6924782624133
1521,DRM49,OUT018,618.0870179397641
1522,DRF23,OUT013,2821.360302449173
1523,DRH01,OUT035,2867.862826318925
1524,FDH12,OUT027,2683.402075888351
1525,FDA28,OUT019,330.78054827811394
1526,FDW37,OUT018,1173.5242712287588
1527,FDF02,OUT046,1633.2519712594699
1528,DRL37,OUT046,633.4412346600033
1529,NCF43,OUT046,2112.826358319048
1530,FDH08,OUT010,694.2534852697268
1531,FDR34,OUT019,718.3149434252189
1532,NCK19,OUT049,3193.1109245878415
1533,NCD55,OUT018,464.0084750342816
1534,FDT27,OUT049,3759.3438567768153
1535,FDQ57,OUT045,2397.629753064765
1536,FDA47,OUT035,2633.248610838206
1537,DRG15,OUT027,1838.4517509362922
1538,FDE05,OUT018,2217.807953170263
1539,FDN46,OUT046,1645.4704455980839
1540,FDX27,OUT027,2610.6541564894687
1541,FDT51,OUT045,1748.46916730808
1542,FDU33,OUT013,656.8415879816683
1543,FDJ16,OUT027,1743.4591380400198
1544,FDD20,OUT019,346.28173068047585
1545,FDT36,OUT049,645.0735249530173
1546,DRF15,OUT027,3773.5413724191135
1547,FDN52,OUT010,247.9699505153236
1548,FDC22,OUT027,5248.027472410156
1549,FDX15,OUT045,2558.421950605014
1550,FDT13,OUT013,3230.388877147767
1551,FDU04,OUT017,2107.3347842163325
1552,FDU31,OUT019,561.4358289429836
1553,FDW59,OUT027,2363.422595827285
1554,NCO29,OUT046,2610.0820231093867
1555,FDL15,OUT035,2568.0877600968875
1556,FDI41,OUT049,2480.880257127583
1557,FDQ48,OUT049,1616.5847565037802
1558,DRI39,OUT013,893.6975126040845
1559,FDI08,OUT013,4245.677134827241
1560,FDC21,OUT049,1760.3891934491267
1561,FDF58,OUT035,1105.5717043141262
1562,FDS08,OUT010,378.21311259540795
1563,FDE47,OUT045,1971.1538092110623
1564,NCP18,OUT019,310.26190365737807
1565,NCR41,OUT013,1534.2576471983114
1566,FDA27,OUT013,4086.788478044821
1567,FDA43,OUT035,3238.918960383541
1568,FDA49,OUT045,1319.3043603905694
1569,NCE55,OUT018,2635.0909715561456
1570,DRM49,OUT027,1202.6726243738226
1571,FDF22,OUT027,5443.402592612446
1572,FDQ15,OUT018,1142.7110891584666
1573,NCS54,OUT017,2958.775653711093
1574,NCY05,OUT013,604.5268746167491
1575,FDR45,OUT046,3915.9137722703813
1576,FDK57,OUT049,2039.7619899833082
1577,FDF41,OUT010,755.8459043861075
1578,FDV21,OUT046,2058.5061752281163
1579,FDD51,OUT046,763.4524666327253
1580,FDF33,OUT046,1992.0536337645533
1581,FDA38,OUT046,3936.5986663478443
1582,FDR56,OUT045,2981.3368891902
1583,NCN41,OUT017,2059.7878358338494
1584,FDC60,OUT027,2410.42340157492
1585,FDB47,OUT045,3336.0095907109076
1586,DRH01,OUT013,2821.360302449173
1587,FDW08,OUT046,1620.9203060018474
1588,FDF38,OUT027,1112.6993318405143
1589,FDY32,OUT017,2618.7648126130116
1590,FDG34,OUT049,1682.7995013706554
1591,FDG47,OUT019,800.0353051639845
1592,NCF18,OUT035,3187.0111339725954
1593,FDL39,OUT019,423.1743641571105
1594,NCH55,OUT035,2150.195990366149
1595,DRJ35,OUT049,971.8336351765541
1596,FDS44,OUT035,3926.5530939405394
1597,DRE01,OUT018,3436.8388092230275
1598,FDY39,OUT013,3150.599837458795
1599,FDY32,OUT018,2321.6549352176844
1600,FDR33,OUT027,3010.8008255593277
1601,NCP50,OUT049,1332.7948587135056
1602,FDZ47,OUT018,1287.500090604178
1603,FDU57,OUT049,2480.880257127583
1604,FDY44,OUT013,3172.8168432495113
1605,DRH59,OUT018,917.9266606334928
1606,FDB03,OUT027,6053.684105504949
1607,FDY46,OUT045,2957.9431262157204
1608,FDM39,OUT045,2671.397918896462
1609,FDY36,OUT035,1228.7673753402973
1610,NCM55,OUT035,3238.918960383541
1611,FDJ50,OUT010,119.09534238260251
1612,DRL60,OUT013,2476.0776656646417
1613,NCJ54,OUT049,3953.3359129674764
1614,FDX59,OUT017,651.9266287381465
1615,FDI07,OUT013,3226.5491636928864
1616,DRF51,OUT010,58.83093018342315
1617,FDM14,OUT017,1729.3780731254171
1618,FDP21,OUT045,3015.9337480117524
1619,FDE40,OUT035,1091.0824323231204
1620,FDE05,OUT035,2584.2621951007127
1621,FDM13,OUT027,3217.995651990213
1622,FDC34,OUT027,3793.644722334066
1623,NCI55,OUT018,1773.2214655060218
1624,NCE43,OUT018,2403.3109234820504
1625,FDW58,OUT018,1425.03669723699
1626,FDG60,OUT045,3933.2100776615785
1627,FDV31,OUT017,2838.818840092447
1628,FDR47,OUT013,3128.5727056410537
1629,FDM60,OUT019,61.73305809729431
1630,NCF06,OUT018,3242.434794963815
1631,NCN26,OUT027,2980.9595427086633
1632,FDQ59,OUT049,1360.2031798805424
1633,FDF09,OUT046,607.7834028520704
1634,NCS06,OUT017,3638.7257313309815
1635,FDT44,OUT046,1861.6104853704664
1636,FDI19,OUT017,3978.959215476656
1637,FDT22,OUT017,979.6445817020342
1638,NCF54,OUT027,4664.772873037972
1639,DRG25,OUT045,2980.160132006437
1640,FDB59,OUT017,3378.0205016135274
1641,FDQ37,OUT017,3288.4929981288965
1642,FDP56,OUT035,859.4381149201994
1643,FDW44,OUT035,2948.2283963305576
1644,FDJ26,OUT010,526.092154714319
1645,FDU43,OUT018,3374.743016127207
1646,FDW33,OUT045,1585.2063470906135
1647,NCX53,OUT027,3343.6985020594134
1648,FDN56,OUT010,327.4351303733824
1649,DRF15,OUT049,2507.877903086499
1650,FDO33,OUT017,1898.7434835242957
1651,FDZ39,OUT010,348.8249723400619
1652,NCJ19,OUT017,930.2825431130282
1653,FDU01,OUT035,3410.203668292435
1654,FDT12,OUT035,3857.606624101266
1655,NCM18,OUT018,763.4397522930844
1656,FDP19,OUT017,2088.1282183504604
1657,NCR42,OUT049,696.3619399962612
1658,FDN10,OUT046,1878.7619381025268
1659,FDG44,OUT017,930.2825431130282
1660,FDQ10,OUT046,2830.136050588822
1661,DRH13,OUT049,1688.8420721575462
1662,FDT52,OUT013,3903.8271738024805
1663,FDM56,OUT045,1750.7929910960524
1664,NCO43,OUT010,334.9973585092723
1665,NCV29,OUT035,2955.2717623830076
1666,NCF06,OUT013,4010.2209087441015
1667,FDO50,OUT035,1417.152449185146
1668,FDT59,OUT013,3939.5707345820965
1669,FDX40,OUT027,1036.5517130349383
1670,FDE50,OUT017,3304.867593978464
1671,FDX51,OUT017,3246.6076433472567
1672,NCD30,OUT018,1275.644713298548
1673,FDK15,OUT013,1653.5738133830828
1674,FDL12,OUT045,950.5222219110838
1675,FDK46,OUT017,4324.150462416382
1676,DRH49,OUT010,256.5450787996656
1677,FDQ57,OUT046,2456.403205154086
1678,FDY59,OUT017,1513.3641951304687
1679,FDO09,OUT018,3731.7119775449864
1680,NCG30,OUT035,2055.2702323532326
1681,FDM09,OUT017,2710.164624098257
1682,NCN17,OUT027,2676.415437200578
1683,NCS42,OUT013,1369.5535683071344
1684,FDD02,OUT019,303.9134889367317
1685,FDE34,OUT013,3128.5727056410537
1686,FDU38,OUT045,2945.5632731848846
1687,FDB33,OUT046,2606.9107116462724
1688,NCJ29,OUT017,1395.288417098361
1689,FDZ27,OUT035,872.9242862762687
1690,FDI40,OUT013,1515.0408356112064
1691,FDG22,OUT013,604.0198113221087
1692,FDT51,OUT017,1855.7731119269145
1693,FDF20,OUT018,2819.939387628713
1694,FDV50,OUT035,2032.1147175589604
1695,FDT02,OUT049,659.8544514539013
1696,DRC49,OUT017,2503.0170625802166
1697,FDF26,OUT049,2506.1485199504127
1698,FDV52,OUT035,2061.374336709783
1699,FDX59,OUT049,632.5646534217525
1700,FDV25,OUT035,3889.200701693041
1701,FDW23,OUT027,1070.190998762826
1702,FDE53,OUT018,1423.6367736217596
1703,FDA19,OUT017,2143.6657202808738
1704,FDH22,OUT046,2029.5007115796504
1705,NCO41,OUT013,1577.2237268732745
1706,FDX12,OUT017,4063.67936139296
1707,FDF17,OUT013,3059.2943326640852
1708,FDS11,OUT045,3657.998868367854
1709,FDR51,OUT035,2523.8099925754573
1710,FDT49,OUT010,350.9710266709637
1711,FDC56,OUT013,1980.927957855628
1712,FDR13,OUT027,2992.7131319840123
1713,FDQ60,OUT035,1996.7668413395347
1714,FDN38,OUT049,4042.0239529762466
1715,NCL29,OUT013,2597.5797085083614
1716,FDO13,OUT027,4084.3726043767338
1717,FDE26,OUT018,2501.7313283659787
1718,FDA31,OUT010,438.1114427757758
1719,FDX14,OUT035,1210.886537124756
1720,FDA34,OUT045,2806.711633464556
1721,FDF26,OUT013,2491.752898294692
1722,FDE38,OUT045,2638.865612759108
1723,DRI11,OUT046,1880.3290643204652
1724,FDQ60,OUT027,2971.429531981281
1725,FDL21,OUT027,1059.659331486647
1726,DRC12,OUT027,5271.602001974678
1727,FDC47,OUT046,3803.0051871052133
1728,FDE57,OUT045,2055.031693658086
1729,FDT14,OUT045,1904.1965984940655
1730,NCZ53,OUT046,3148.266703653275
1731,FDE28,OUT018,3456.474256177903
1732,FDR19,OUT035,2489.336437087796
1733,NCF54,OUT019,440.8738809953867
1734,FDZ08,OUT046,1307.7022508701227
1735,NCJ05,OUT018,2201.6335181664376
1736,FDF59,OUT046,2029.5007115796504
1737,NCO05,OUT035,1735.1849730054007
1738,FDW24,OUT018,583.0866236277877
1739,NCX42,OUT018,2402.59678028727
1740,NCA53,OUT035,872.9242862762687
1741,FDI45,OUT019,437.6686779684247
1742,FDG46,OUT046,1853.7604711779252
1743,FDM20,OUT010,637.5881314776358
1744,FDW11,OUT010,106.16833952602765
1745,FDX08,OUT035,2896.4390316696135
1746,NCK17,OUT035,753.2020715799198
1747,FDK32,OUT018,2231.3692672208426
1748,NCA42,OUT035,2716.3011251038447
1749,DRI01,OUT035,2943.3527172448767
1750,NCL55,OUT049,4135.221706915386
1751,DRE25,OUT018,1292.0640272819967
1752,FDD14,OUT017,3175.1669571389384
1753,FDB10,OUT046,3862.125581474184
1754,DRN11,OUT035,2484.460758002115
1755,FDP38,OUT018,595.7224245790422
1756,NCA30,OUT017,3157.9671477461175
1757,FDT15,OUT017,3126.597021707643
1758,NCP55,OUT018,714.1836255694913
1759,FDF12,OUT035,2503.89662508908
1760,FDM21,OUT018,3631.9152270464615
1761,FDX56,OUT035,3662.980712346379
1762,FDF10,OUT017,2479.728317948283
1763,FDT32,OUT045,2981.3368891902
1764,FDM51,OUT018,1428.5124527074408
1765,NCR50,OUT018,2209.464053564614
1766,FDI19,OUT049,3952.3306691144335
1767,FDX21,OUT017,1658.0533041556766
1768,FDR31,OUT035,2597.8235091512925
1769,FDY02,OUT013,4846.025854930828
1770,NCA29,OUT045,2824.8034717518335
1771,NCX17,OUT046,3654.380168903338
1772,FDM12,OUT045,2981.3368891902
1773,FDI53,OUT027,4081.9990785248724
1774,NCU30,OUT049,2847.8570976038272
1775,FDC56,OUT027,3341.519321569945
1776,FDK27,OUT018,1778.0896096412207
1777,NCK18,OUT017,2769.145534289702
1778,FDB52,OUT019,748.8737548993769
1779,DRG25,OUT027,5209.958288459837
1780,FDZ13,OUT049,842.6324684831352
1781,FDB57,OUT019,656.4535750720656
1782,FDR40,OUT046,1323.3607707894153
1783,NCO14,OUT019,26.816044243296265
1784,NCN19,OUT045,2948.697971860939
1785,FDQ28,OUT019,335.06571272819207
1786,FDO13,OUT018,2291.0906597574694
1787,FDK48,OUT013,1293.5981954263686
1788,FDU07,OUT018,2241.4043745870085
1789,FDW20,OUT046,2030.4825162986458
1790,FDV12,OUT010,294.26992342034043
1791,FDH24,OUT013,2636.948167031138
1792,FDV59,OUT049,3541.624155166072
1793,FDK57,OUT045,1907.2516449569748
1794,FDL16,OUT027,1197.7969452881414
1795,NCQ17,OUT046,2437.7196407087727
1796,FDJ15,OUT018,2837.416571153697
1797,FDX24,OUT049,1480.1329196084325
1798,FDT47,OUT046,1532.40028826979
1799,FDT10,OUT049,986.7329563734353
1800,FDZ37,OUT018,1158.6424517318571
1801,FDW43,OUT027,6270.287359267535
1802,DRN36,OUT017,1566.3769217957538
1803,FDJ14,OUT045,1280.8279589806757
1804,FDA32,OUT013,3527.9839205092608
1805,FDJ38,OUT019,482.11109953389166
1806,FDQ57,OUT017,2543.5773722749263
1807,NCQ41,OUT019,472.8100535678665
1808,FDG56,OUT049,980.1499671235221
1809,DRC13,OUT027,3270.1358511965204
1810,FDV55,OUT035,2543.949668677054
1811,FDQ49,OUT045,2665.778008477068
1812,FDE29,OUT010,111.74381669260886
1813,FDR03,OUT013,3645.3008272134985
1814,FDD45,OUT049,1480.1329196084325
1815,FDN38,OUT010,658.7465623526659
1816,FDT56,OUT046,917.6996845554352
1817,FDT48,OUT045,3020.441931562833
1818,FDU03,OUT049,2986.8280924541073
1819,FDC56,OUT010,287.1504794210174
1820,NCO43,OUT027,2692.2878258615506
1821,FDQ27,OUT017,1708.2448596910326
1822,FDR03,OUT046,3510.834020258372
1823,DRH23,OUT010,79.94239502249557
1824,FDG22,OUT045,639.1853322758865
1825,NCJ42,OUT013,1655.0004563254645
1826,FDR24,OUT046,1379.2973915280145
1827,FDW60,OUT035,2960.1474414686886
1828,FDJ08,OUT013,3128.5727056410537
1829,DRL59,OUT018,602.5682531842169
1830,FDG60,OUT010,397.61440107385994
1831,FDW27,OUT017,2651.1842392837334
1832,FDX14,OUT018,1088.769854898399
1833,FDC20,OUT013,905.0553227105761
1834,NCS29,OUT018,3167.4669892176726
1835,FDJ56,OUT046,1553.2327851959292
1836,FDB20,OUT019,272.8108489901741
1837,FDL28,OUT027,6067.017104869121
1838,FDW01,OUT018,2188.6969206012304
1839,FDL03,OUT046,3139.5304447327453
1840,FDX22,OUT049,3638.570018382658
1841,FDJ21,OUT035,2584.2621951007127
1842,FDR31,OUT045,2408.8142007615243
1843,FDG21,OUT035,2575.646814164809
1844,FDS22,OUT027,1091.94672079849
1845,FDK08,OUT035,1620.9225645036117
1846,FDE17,OUT018,2182.371105832285
1847,NCN30,OUT017,1586.5673104702437
1848,FDT50,OUT046,1515.103315282659
1849,NCX42,OUT049,2847.8570976038272
1850,FDJ12,OUT035,3702.199559656919
1851,NCA18,OUT027,2954.6990700726283
1852,FDP23,OUT019,539.4086971252422
1853,FDX12,OUT013,4032.417833721709
1854,FDN40,OUT018,2192.5554125965386
1855,FDV48,OUT035,1372.6321330997957
1856,NCY54,OUT013,2851.110551952075
1857,FDL16,OUT010,101.5768126582977
1858,FDR45,OUT018,3399.261736353012
1859,FDJ52,OUT046,2606.9107116462724
1860,DRG01,OUT017,1347.3219671613108
1861,FDP52,OUT013,4203.541497023448
1862,FDU58,OUT017,3225.9227492697937
1863,FDL02,OUT045,1612.447573345227
1864,FDG28,OUT013,4297.805070925958
1865,FDA19,OUT035,2119.6272871633696
1866,FDW46,OUT027,1984.7439412198446
1867,NCD43,OUT049,1729.327932092561
1868,DRG39,OUT013,775.2896408056929
1869,NCF55,OUT049,707.2801898688332
1870,FDJ07,OUT046,1880.8843193187272
1871,FDE08,OUT046,2447.9064921526306
1872,FDP56,OUT019,100.48592407289789
1873,FDT45,OUT045,770.567879018654
1874,FDF17,OUT018,2734.8123104408432
1875,FDX44,OUT046,1241.9940432999495
1876,FDM28,OUT027,4798.072650624614
1877,FDI36,OUT049,3185.3850992342195
1878,FDS07,OUT045,1807.6086329823686
1879,FDD36,OUT045,1832.4738621037154
1880,FDW11,OUT046,972.8270767828221
1881,FDN40,OUT049,2476.004578041902
1882,NCQ18,OUT049,1579.6869678288754
1883,NCQ54,OUT017,2769.145534289702
1884,NCS42,OUT045,1314.8175618037608
1885,DRH39,OUT010,272.8108489901741
1886,FDC09,OUT027,2846.7117533213586
1887,FDT08,OUT010,330.1900336425108
1888,FDC08,OUT035,3952.9706057968906
1889,FDT20,OUT017,656.2430772410636
1890,FDS35,OUT035,1066.7708861504746
1891,FDX58,OUT018,2821.242136149872
1892,FDW58,OUT046,1640.1941399501081
1893,DRD27,OUT046,1596.6978682860465
1894,FDH32,OUT019,276.6334240548127
1895,FDS26,OUT035,4328.9846491082235
1896,FDQ31,OUT046,1341.5927030579696
1897,FDP11,OUT018,3104.92170589609
1898,FDD58,OUT017,1707.6289515332248
1899,FDM33,OUT045,3315.522284947442
1900,FDZ16,OUT049,3197.9866036735225
1901,NCS29,OUT010,1259.9781815797141
1902,NCM18,OUT019,120.8130134412564
1903,FDP11,OUT049,3563.069936350399
1904,NCC42,OUT017,2207.1300157455235
1905,DRM23,OUT046,2801.6858419386176
1906,NCN55,OUT027,6089.8412354655275
1907,FDK46,OUT013,4127.757300942853
1908,FDR01,OUT046,3201.2922166436965
1909,NCA05,OUT045,2418.314647142228
1910,NCP43,OUT017,2984.6311244443796
1911,FDR12,OUT010,412.0598367454599
1912,FDQ01,OUT013,4061.478416600538
1913,FDM13,OUT046,2085.354937097203
1914,FDQ19,OUT017,4150.75472114392
1915,FDK56,OUT019,465.3465199979391
1916,NCX06,OUT010,499.4040695781653
1917,FDO56,OUT027,3117.3781542380957
1918,FDU45,OUT045,1771.628946119861
1919,FDI16,OUT019,84.8180741081768
1920,FDL32,OUT046,1886.160624966703
1921,FDA07,OUT046,2044.7107566917296
1922,FDA14,OUT045,2383.7177883206755
1923,FDV46,OUT027,3274.8007088819195
1924,NCO07,OUT035,3629.0592207583286
1925,NCP41,OUT046,1640.1941399501081
1926,FDY60,OUT018,1904.7694536035124
1927,FDN38,OUT017,4054.8609487371737
1928,FDO15,OUT046,1113.1048914931719
1929,FDT60,OUT013,2021.1515131607355
1930,FDA55,OUT035,3857.606624101266
1931,FDE02,OUT010,302.04670798000393
1932,DRJ39,OUT049,3749.635780794864
1933,FDV34,OUT035,1201.9074353939782
1934,FDS20,OUT027,5242.284313047729
1935,FDF02,OUT027,2695.733741145974
1936,FDW40,OUT017,2166.6898183815297
1937,NCB43,OUT046,3104.0301009953
1938,FDR58,OUT017,1458.0158250228776
1939,DRJ59,OUT035,765.7849207091216
1940,NCD30,OUT017,1678.85393103647
1941,FDE14,OUT017,1569.2530907736902
1942,FDC28,OUT018,1397.9315559839877
1943,FDU16,OUT018,1133.0582190154187
1944,NCD19,OUT035,997.7532204675433
1945,FDU21,OUT046,625.8164943726339
1946,FDV59,OUT027,5506.137917948666
1947,FDU03,OUT045,3108.3019410605684
1948,FDC33,OUT010,524.8974347071179
1949,NCR42,OUT035,699.4732179901035
1950,DRH59,OUT035,1203.8998984369828
1951,NCM31,OUT035,2278.2670615864095
1952,FDS50,OUT035,3852.730945015585
1953,FDP39,OUT046,834.9635708755006
1954,FDQ55,OUT013,1873.6988398829633
1955,FDV36,OUT019,334.9829747623321
1956,FDI05,OUT027,2216.607304429169
1957,FDS45,OUT027,2697.229689719141
1958,FDA39,OUT045,633.4630095394244
1959,FDC37,OUT010,340.9433114079989
1960,FDJ60,OUT027,4371.847176060585
1961,DRQ35,OUT046,2052.204989742423
1962,NCJ06,OUT046,1984.8355618600774
1963,NCY42,OUT018,2209.464053564614
1964,DRM37,OUT049,3184.476532778247
1965,FDR14,OUT045,812.4862010467363
1966,FDE51,OUT049,698.0016740643031
1967,FDT33,OUT017,2766.779256466076
1968,FDR08,OUT013,1835.167297722747
1969,FDE36,OUT010,408.6045191891877
1970,FDL22,OUT019,229.87852559273418
1971,FDR44,OUT013,2109.9050766934397
1972,FDI56,OUT019,237.95187275489505
1973,FDE47,OUT010,328.5256959608749
1974,FDV27,OUT010,247.73325154909543
1975,FDV10,OUT049,683.5884897665858
1976,FDC40,OUT045,1227.5578710418986
1977,NCX41,OUT013,3537.6939602046914
1978,NCQ38,OUT027,2702.675909836613
1979,FDV12,OUT027,2688.277754974032
1980,FDE52,OUT017,1401.7612421190202
1981,FDG20,OUT027,4786.162413051546
1982,FDV16,OUT027,1035.905159277128
1983,FDI32,OUT017,1911.3774872082572
1984,FDJ32,OUT049,971.8336351765541
1985,FDN39,OUT018,2395.4695181133943
1986,FDY34,OUT017,2747.153738478581
1987,FDC14,OUT035,760.4991875621195
1988,FDA55,OUT017,3809.687379316655
1989,FDZ50,OUT010,477.85278143843004
1990,DRG13,OUT049,2663.2570016464465
1991,FDP01,OUT013,2462.269780305009
1992,NCG54,OUT017,2833.9506959572486
1993,FDM13,OUT045,2031.3530847091063
1994,NCO18,OUT027,4800.2732624470655
1995,NCW41,OUT013,2486.3995648677947
1996,FDM52,OUT027,3784.4596222916857
1997,NCF55,OUT035,721.7552580025439
1998,FDT09,OUT046,2107.174921309906
1999,NCM19,OUT035,1900.7716170108397
2000,FDW12,OUT018,2321.9390647086193
2001,FDP15,OUT019,972.8659248159036
2002,FDK36,OUT045,750.9653699808816
2003,FDZ25,OUT035,2962.1572075231584
2004,NCW06,OUT049,3339.1314259389032
2005,FDW60,OUT046,2954.205741372325
2006,DRC49,OUT013,2457.394101219328
2007,NCT17,OUT035,3390.5724703444516
2008,NCN06,OUT018,2316.786791082486
2009,FDC45,OUT013,2821.360302449173
2010,DRJ47,OUT019,437.6686779684247
2011,NCF06,OUT045,3846.9208671240867
2012,FDE21,OUT010,302.22705546694755
2013,DRG27,OUT013,646.4980738361543
2014,FDW40,OUT049,2167.8417575608296
2015,NCO53,OUT046,3709.1196738390217
2016,FDE23,OUT049,682.0696861386456
2017,FDQ16,OUT046,1671.6482430940912
2018,FDS26,OUT045,4204.041521272531
2019,FDZ13,OUT010,127.20510278600314
2020,FDS14,OUT049,2472.441055748521
2021,FDC10,OUT045,1822.5181939793597
2022,FDY16,OUT049,3292.083399787054
2023,FDJ20,OUT035,2084.4499226610765
2024,FDV43,OUT035,690.5014053435225
2025,FDZ32,OUT027,2835.7935034487864
2026,FDR23,OUT046,2801.6858419386176
2027,FDN24,OUT035,858.1444217570938
2028,FDE34,OUT027,5120.473782210747
2029,FDU31,OUT013,3553.5444936724048
2030,FDW33,OUT018,1435.4824701319756
2031,FDU26,OUT046,1816.882251989734
2032,FDE20,OUT027,4632.380997156931
2033,NCW05,OUT035,1651.5579709106282
2034,FDB22,OUT018,2214.3321976998122
2035,FDO56,OUT046,1903.3120776987632
2036,FDA19,OUT027,3367.6057760704343
2037,DRI39,OUT045,879.6676330751734
2038,FDH52,OUT018,757.3996731178706
2039,FDZ50,OUT035,3196.7549571934746
2040,NCN42,OUT035,2586.4374170179644
2041,FDB53,OUT013,2457.394101219328
2042,DRG11,OUT017,1658.0533041556766
2043,DRK11,OUT027,3774.0966274173757
2044,FDQ60,OUT017,2043.4857298896902
2045,FDT36,OUT017,636.2710765517966
2046,DRG25,OUT018,2832.540892068016
2047,DRJ23,OUT046,3169.3578119229473
2048,FDG05,OUT035,2648.957911463794
2049,NCK06,OUT018,1773.2214655060218
2050,FDU52,OUT017,2503.0170625802166
2051,FDW07,OUT018,1176.1313660068981
2052,NCM17,OUT045,642.1129874068229
2053,FDA22,OUT045,2671.9078568599184
2054,NCA41,OUT018,2832.540892068016
2055,FDF38,OUT035,791.4132108368271
2056,FDH52,OUT046,972.5171464103348
2057,FDY58,OUT019,614.1888368121168
2058,FDZ16,OUT045,3079.844507526174
2059,NCM18,OUT017,981.3594268167487
2060,FDA22,OUT018,2385.6881393191948
2061,NCJ43,OUT035,2940.0817190446564
2062,FDI34,OUT027,6130.573639450806
2063,FDG56,OUT046,968.1224795508626
2064,FDS34,OUT046,1886.160624966703
2065,DRC01,OUT035,888.1629602362601
2066,FDQ04,OUT035,696.0236381870141
2067,FDK04,OUT035,977.7538876994274
2068,FDT51,OUT049,1800.665091155483
2069,FDV26,OUT017,3167.7109709669967
2070,FDS04,OUT049,2167.8417575608296
2071,FDW43,OUT018,3418.8971833078876
2072,FDQ28,OUT010,335.06571272819207
2073,NCK06,OUT017,2102.4666400811343
2074,FDS23,OUT018,1862.6816372830253
2075,FDZ36,OUT019,477.85278143843004
2076,FDE56,OUT018,795.674503812018
2077,FDW10,OUT027,4681.4950280895755
2078,NCN14,OUT045,2945.5632731848846
2079,NCQ18,OUT045,1489.6759566086916
2080,FDW08,OUT017,1717.0464078677946
2081,FDU43,OUT035,4059.9221668536434
2082,FDR33,OUT010,365.0814028278323
2083,FDM24,OUT010,335.06571272819207
2084,NCZ05,OUT046,1613.9336673140742
