,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1430,FDC51,OUT018,1527.7446799999998
1431,FDB16,OUT027,2042.0086000000003
1432,FDE40,OUT049,925.6617400000001
1433,NCM17,OUT035,693.4972799999999
1434,FDU56,OUT035,2672.38804
1435,FDS32,OUT019,303.53821999999997
1436,FDX02,OUT049,3891.2015199999996
1437,FDT39,OUT027,5311.153179999999
1438,FDE35,OUT017,1007.55514
1439,NCI42,OUT019,414.52708
1440,DRL23,OUT046,1553.9771999999998
1441,FDA10,OUT046,1481.80448
1442,FDA11,OUT013,820.66508
1443,NCM06,OUT046,2283.89374
1444,NCT05,OUT035,4809.339720000001
1445,NCQ02,OUT010,501.81346
1446,NCY06,OUT049,2594.42286
1447,FDY56,OUT035,4866.5985200000005
1448,FDL02,OUT035,2114.0481600000003
1449,NCI06,OUT035,4043.2036600000006
1450,FDQ14,OUT045,1812.7070799999997
1451,FDQ12,OUT017,2986.6456399999997
1452,FDP36,OUT046,495.08887999999996
1453,FDK21,OUT027,8470.307599999998
1454,FDO40,OUT045,1886.07824
1455,NCK54,OUT019,222.04430000000002
1456,FDY09,OUT018,2514.52686
1457,NCW30,OUT049,3726.4160199999997
1458,NCC55,OUT027,570.32428
1459,FDE58,OUT018,1795.0633800000003
1460,FDR39,OUT013,2871.7285600000005
1461,FDU28,OUT049,3315.81716
1462,FDH08,OUT017,3333.06138
1463,FDG35,OUT045,3470.94856
1464,FDG22,OUT049,627.05044
1465,FDC34,OUT035,2619.1240399999997
1466,FDP15,OUT018,3639.0630600000004
1467,FDK34,OUT010,524.9167199999999
1468,FDU45,OUT035,2061.25022
1469,FDQ04,OUT027,642.09752
1470,FDX22,OUT018,3077.26102
1471,FDB45,OUT017,1526.0135999999998
1472,NCH43,OUT027,4296.340819999999
1473,DRE60,OUT046,3896.39476
1474,FDD17,OUT027,5904.3144
1475,NCM54,OUT017,1976.89336
1476,NCH55,OUT013,1448.64764
1477,NCT06,OUT017,2620.45564
1478,FDA48,OUT027,4103.52514
1479,FDY58,OUT027,7653.370999999999
1480,FDO25,OUT045,4361.522640000001
1481,FDN50,OUT045,1222.87486
1482,FDH35,OUT035,2574.04938
1483,FDK09,OUT045,4602.875139999998
1484,FDO16,OUT013,1654.5130000000001
1485,FDW11,OUT045,1031.59052
1486,FDU47,OUT027,3788.1356800000003
1487,NCQ42,OUT010,213.58864
1488,FDK55,OUT027,3026.12758
1489,FDN08,OUT049,1786.07508
1490,FDT57,OUT045,3027.0597
1491,FDJ12,OUT018,3947.5281999999997
1492,DRL59,OUT017,836.8440199999999
1493,NCN53,OUT046,489.89564000000007
1494,FDO51,OUT010,97.2068
1495,FDK56,OUT017,2950.5592800000004
1496,FDY12,OUT035,1196.3760200000002
1497,FDU15,OUT035,501.41398
1498,FDQ19,OUT046,2400.6750600000005
1499,DRF15,OUT045,1727.3515199999997
1500,DRE25,OUT019,168.1145
1501,FDK57,OUT018,2242.28124
1502,FDD33,OUT010,695.49468
1503,FDR34,OUT027,6723.2483999999995
1504,FDU04,OUT045,2061.9826000000003
1505,FDE35,OUT019,125.76962
1506,NCD31,OUT035,2940.10622
1507,FDJ56,OUT035,1489.19486
1508,NCU53,OUT046,2284.3597999999993
1509,FDD39,OUT035,3282.1942599999993
1510,NCU17,OUT019,340.02405999999996
1511,FDJ20,OUT046,2472.2485600000005
1512,NCW41,OUT018,3279.59764
1513,FDL52,OUT035,581.64288
1514,FDS39,OUT035,1572.7527599999999
1515,DRJ47,OUT045,2194.94286
1516,FDP13,OUT010,114.45102
1517,DRK39,OUT010,159.1262
1518,FDF28,OUT010,201.27133999999998
1519,FDB09,OUT045,1555.9746
1520,FDM51,OUT046,1056.6911800000003
1521,DRM49,OUT018,534.70398
1522,DRF23,OUT013,2892.901
1523,DRH01,OUT035,2757.5438599999998
1524,FDH12,OUT027,2375.1083399999998
1525,FDA28,OUT019,321.2485
1526,FDW37,OUT018,1080.9928800000002
1527,FDF02,OUT046,1910.31336
1528,DRL37,OUT046,548.08656
1529,NCF43,OUT046,2496.28394
1530,FDH08,OUT010,523.7182799999999
1531,FDR34,OUT019,588.6337800000001
1532,NCK19,OUT049,2948.8947799999996
1533,NCD55,OUT018,336.76163999999994
1534,FDT27,OUT049,3461.29446
1535,FDQ57,OUT045,2161.7860200000005
1536,FDA47,OUT035,2724.1207
1537,DRG15,OUT027,1846.39656
1538,FDE05,OUT018,2338.3561799999998
1539,FDN46,OUT046,1757.64542
1540,FDX27,OUT027,2686.9024799999997
1541,FDT51,OUT045,1889.1409199999998
1542,FDU33,OUT013,539.1648399999999
1543,FDJ16,OUT027,1486.99772
1544,FDD20,OUT019,242.61752
1545,FDT36,OUT049,671.52588
1546,DRF15,OUT027,1835.81034
1547,FDN52,OUT010,177.96834
1548,FDC22,OUT027,5610.6300200000005
1549,FDX15,OUT045,2399.6763599999995
1550,FDT13,OUT013,4010.0468200000005
1551,FDU04,OUT017,2151.66586
1552,FDU31,OUT019,265.6542
1553,FDW59,OUT027,2710.1389000000004
1554,NCO29,OUT046,2276.83626
1555,FDL15,OUT035,2512.7292
1556,FDI41,OUT049,3017.87166
1557,FDQ48,OUT049,1687.4701
1558,DRI39,OUT013,528.51204
1559,FDI08,OUT013,4514.523479999999
1560,FDC21,OUT049,1881.8836999999999
1561,FDF58,OUT035,1029.59312
1562,FDS08,OUT010,398.8807800000001
1563,FDE47,OUT045,1927.8239
1564,NCP18,OUT019,229.03519999999997
1565,NCR41,OUT013,1339.65618
1566,FDA27,OUT013,3152.4964200000004
1567,FDA43,OUT035,3566.1579600000005
1568,FDA49,OUT045,1522.41828
1569,NCE55,OUT018,3275.4031000000004
1570,DRM49,OUT027,961.54836
1571,FDF22,OUT027,5174.7307599999995
1572,FDQ15,OUT018,1320.81404
1573,NCS54,OUT017,3360.7586600000004
1574,NCY05,OUT013,598.1547200000001
1575,FDR45,OUT046,4800.21826
1576,FDK57,OUT049,2918.6674600000006
1577,FDF41,OUT010,511.73388000000006
1578,FDV21,OUT046,3158.82152
1579,FDD51,OUT046,728.1854599999999
1580,FDF33,OUT046,1696.65814
1581,FDA38,OUT046,4638.562019999999
1582,FDR56,OUT045,3787.0038199999995
1583,NCN41,OUT017,2383.3642600000003
1584,FDC60,OUT027,2386.42694
1585,FDB47,OUT045,3457.8988799999997
1586,DRH01,OUT013,3139.6464800000003
1587,FDW08,OUT046,1671.4243199999996
1588,FDF38,OUT027,1062.9497
1589,FDY32,OUT017,2607.20622
1590,FDG34,OUT049,1451.5105799999997
1591,FDG47,OUT019,496.15416000000005
1592,NCF18,OUT035,3262.15368
1593,FDL39,OUT019,521.9871999999999
1594,NCH55,OUT035,2373.77674
1595,DRJ35,OUT049,510.26912000000004
1596,FDS44,OUT035,4162.248700000001
1597,DRE01,OUT018,3770.4254
1598,FDY39,OUT013,4152.5945999999985
1599,FDY32,OUT018,2396.5471000000007
1600,FDR33,OUT027,3878.5513199999996
1601,NCP50,OUT049,1296.2460199999998
1602,FDZ47,OUT018,1699.0550200000002
1603,FDU57,OUT049,3024.1967600000003
1604,FDY44,OUT013,2206.72752
1605,DRH59,OUT018,852.0242600000001
1606,FDB03,OUT027,7001.819119999998
1607,FDY46,OUT045,2209.5238799999997
1608,FDM39,OUT045,2202.93246
1609,FDY36,OUT035,1291.9849
1610,NCM55,OUT035,4058.3839
1611,FDJ50,OUT010,248.87604000000002
1612,DRL60,OUT013,2873.52622
1613,NCJ54,OUT049,3687.59988
1614,FDX59,OUT017,567.12844
1615,FDI07,OUT013,3595.85264
1616,DRF51,OUT010,114.71734000000001
1617,FDM14,OUT017,1768.49796
1618,FDP21,OUT045,3493.1197000000006
1619,FDE40,OUT035,1340.5883
1620,FDE05,OUT035,2595.48814
1621,FDM13,OUT027,2314.6537
1622,FDC34,OUT027,4297.605839999999
1623,NCI55,OUT018,1494.1217800000002
1624,NCE43,OUT018,1653.11482
1625,FDW58,OUT018,1328.40416
1626,FDG60,OUT045,3923.1599200000005
1627,FDV31,OUT017,1965.3750200000002
1628,FDR47,OUT013,3651.1140400000004
1629,FDM60,OUT019,71.10744
1630,NCF06,OUT018,2912.47552
1631,NCN26,OUT027,1993.4052
1632,FDQ59,OUT049,1412.22838
1633,FDF09,OUT046,415.25946000000005
1634,NCS06,OUT017,3276.53496
1635,FDT44,OUT046,1572.88592
1636,FDI19,OUT017,4489.95546
1637,FDT22,OUT017,831.3178800000002
1638,NCF54,OUT027,5005.084919999999
1639,DRG25,OUT045,2785.7737799999995
1640,FDB59,OUT017,3195.84
1641,FDQ37,OUT017,4386.9562
1642,FDP56,OUT035,901.7595200000002
1643,FDW44,OUT035,2197.67264
1644,FDJ26,OUT010,622.65616
1645,FDU43,OUT018,3260.35602
1646,FDW33,OUT045,1400.1108199999999
1647,NCX53,OUT027,3287.18776
1648,FDN56,OUT010,460.60044
1649,DRF15,OUT049,3294.1120800000003
1650,FDO33,OUT017,1379.27128
1651,FDZ39,OUT010,173.90696
1652,NCJ19,OUT017,1159.1578
1653,FDU01,OUT035,2680.1778999999997
1654,FDT12,OUT035,4544.284740000001
1655,NCM18,OUT018,850.62608
1656,FDP19,OUT017,3312.8210599999998
1657,NCR42,OUT049,349.81131999999997
1658,FDN10,OUT046,1840.7372600000003
1659,FDG44,OUT017,825.592
1660,FDQ10,OUT046,3281.32872
1661,DRH13,OUT049,1271.0787800000003
1662,FDT52,OUT013,4067.705099999999
1663,FDM56,OUT045,2020.1703599999996
1664,NCO43,OUT010,290.08906
1665,NCV29,OUT035,3370.9453999999996
1666,NCF06,OUT013,3860.1752399999996
1667,FDO50,OUT035,1540.92752
1668,FDT59,OUT013,5041.70392
1669,FDX40,OUT027,738.17246
1670,FDE50,OUT017,3799.5208600000005
1671,FDX51,OUT017,2950.62586
1672,NCD30,OUT018,1556.37408
1673,FDK15,OUT013,1763.3713
1674,FDL12,OUT045,1421.8824800000002
1675,FDK46,OUT017,5003.02094
1676,DRH49,OUT010,189.0872
1677,FDQ57,OUT046,2794.3626000000004
1678,FDY59,OUT017,1105.69406
1679,FDO09,OUT018,4697.285579999999
1680,NCG30,OUT035,2053.993
1681,FDM09,OUT017,2395.94788
1682,NCN17,OUT027,2577.17864
1683,NCS42,OUT013,1818.56612
1684,FDD02,OUT019,272.77826000000005
1685,FDE34,OUT013,4230.89268
1686,FDU38,OUT045,2154.92828
1687,FDB33,OUT046,2390.6214800000002
1688,NCJ29,OUT017,1047.3034
1689,FDZ27,OUT035,509.53674
1690,FDI40,OUT013,1188.18668
1691,FDG22,OUT013,638.5022
1692,FDT51,OUT017,2104.9267
1693,FDF20,OUT018,2344.0820599999997
1694,FDV50,OUT035,1666.6971399999998
1695,FDT02,OUT049,561.13624
1696,DRC49,OUT017,1510.0344
1697,FDF26,OUT049,3139.71306
1698,FDV52,OUT035,2068.84034
1699,FDX59,OUT049,668.26346
1700,FDV25,OUT035,4351.26932
1701,FDW23,OUT027,975.53016
1702,FDE53,OUT018,1358.16542
1703,FDA19,OUT017,1414.89158
1704,FDH22,OUT046,2561.73208
1705,NCO41,OUT013,1589.9969800000001
1706,FDX12,OUT017,5000.22458
1707,FDF17,OUT013,2628.2455
1708,FDS11,OUT045,4287.285939999999
1709,FDR51,OUT035,2329.03498
1710,FDT49,OUT010,248.80946
1711,FDC56,OUT013,1944.2025800000004
1712,FDR13,OUT027,2511.3310200000005
1713,FDQ60,OUT035,2056.78936
1714,FDN38,OUT049,4356.662300000001
1715,NCL29,OUT013,2198.27186
1716,FDO13,OUT027,4523.31204
1717,FDE26,OUT018,2990.3075400000002
1718,FDA31,OUT010,351.80872
1719,FDX14,OUT035,1346.31418
1720,FDA34,OUT045,3903.11934
1721,FDF26,OUT013,2988.1104000000005
1722,FDE38,OUT045,2742.36362
1723,DRI11,OUT046,2372.2454000000002
1724,FDQ60,OUT027,2655.2769799999996
1725,FDL21,OUT027,846.83102
1726,DRC12,OUT027,7289.711039999999
1727,FDC47,OUT046,2617.65928
1728,FDE57,OUT045,2248.6063400000003
1729,FDT14,OUT045,2498.28134
1730,NCZ53,OUT046,3352.303000000001
1731,FDE28,OUT018,4843.89474
1732,FDR19,OUT035,2596.55342
1733,NCF54,OUT019,356.4693199999999
1734,FDZ08,OUT046,1579.9434
1735,NCJ05,OUT018,2523.58174
1736,FDF59,OUT046,2010.9157400000004
1737,NCO05,OUT035,2237.28774
1738,FDW24,OUT018,644.4278200000001
1739,NCX42,OUT018,3063.3458
1740,NCA53,OUT035,759.2117400000001
1741,FDI45,OUT019,483.43738
1742,FDG46,OUT046,2114.9137
1743,FDM20,OUT010,515.0628800000001
1744,FDW11,OUT010,146.34284
1745,FDX08,OUT035,3023.99702
1746,NCK17,OUT035,615.5320999999999
1747,FDK32,OUT018,2645.9557800000002
1748,NCA42,OUT035,3194.0423400000004
1749,DRI01,OUT035,3497.98004
1750,NCL55,OUT049,3810.7062999999994
1751,DRE25,OUT018,1208.2938399999998
1752,FDD14,OUT017,2379.5692
1753,FDB10,OUT046,4958.0794399999995
1754,DRN11,OUT035,1627.8809999999999
1755,FDP38,OUT018,622.32326
1756,NCA30,OUT017,2954.5540800000003
1757,FDT15,OUT017,3427.2055
1758,NCP55,OUT018,820.39876
1759,FDF12,OUT035,2725.85178
1760,FDM21,OUT018,3172.47042
1761,FDX56,OUT035,2960.5462799999996
1762,FDF10,OUT017,2198.4050199999997
1763,FDT32,OUT045,2960.34654
1764,FDM51,OUT018,1188.9190600000002
1765,NCR50,OUT018,2700.95086
1766,FDI19,OUT049,4391.08416
1767,FDX21,OUT017,1576.1483400000002
1768,FDR31,OUT035,2022.10118
1769,FDY02,OUT013,2958.2159799999995
1770,NCA29,OUT045,4609.3334
1771,NCX17,OUT046,2769.2619399999994
1772,FDM12,OUT045,2317.9161199999994
1773,FDI53,OUT027,3026.8599599999993
1774,NCU30,OUT049,2314.0544800000002
1775,FDC56,OUT027,3856.3136000000004
1776,FDK27,OUT018,1169.1448
1777,NCK18,OUT017,3316.15006
1778,FDB52,OUT019,560.3372800000001
1779,DRG25,OUT027,4970.99596
1780,FDZ13,OUT049,820.13244
1781,FDB57,OUT019,521.6543
1782,FDR40,OUT046,1406.96856
1783,NCO14,OUT019,96.60758000000001
1784,NCN19,OUT045,2103.86142
1785,FDQ28,OUT019,262.6581
1786,FDO13,OUT018,2858.2794
1787,FDK48,OUT013,1387.4606199999998
1788,FDU07,OUT018,1919.3016600000003
1789,FDW20,OUT046,3839.5354400000006
1790,FDV12,OUT010,197.01022
1791,FDH24,OUT013,2789.4356799999996
1792,FDV59,OUT049,4346.80846
1793,FDK57,OUT045,1802.1208599999998
1794,FDL16,OUT027,910.0154399999999
1795,NCQ17,OUT046,2824.3236
1796,FDJ15,OUT018,3069.40458
1797,FDX24,OUT049,951.56136
1798,FDT47,OUT046,2456.4691000000003
1799,FDT10,OUT049,895.7673200000002
1800,FDZ37,OUT018,1471.61774
1801,FDW43,OUT027,6567.517779999999
1802,DRN36,OUT017,1577.34678
1803,FDJ14,OUT045,1158.02594
1804,FDA32,OUT013,2610.80154
1805,FDJ38,OUT019,679.98154
1806,FDQ57,OUT017,2324.44096
1807,NCQ41,OUT019,550.2837000000001
1808,FDG56,OUT049,980.9231400000001
1809,DRC13,OUT027,3622.01858
1810,FDV55,OUT035,2421.91408
1811,FDQ49,OUT045,2236.7551
1812,FDE29,OUT010,159.25936000000002
1813,FDR03,OUT013,4195.13922
1814,FDD45,OUT049,1305.23432
1815,FDN38,OUT010,546.68838
1816,FDT56,OUT046,950.6292399999999
1817,FDT48,OUT045,2828.78446
1818,FDU03,OUT049,3789.9999200000007
1819,FDC56,OUT010,282.56552
1820,NCO43,OUT027,3010.88076
1821,FDQ27,OUT017,1767.3660999999997
1822,FDR03,OUT046,2577.37838
1823,DRH23,OUT010,168.38082000000003
1824,FDG22,OUT045,722.8590600000001
1825,NCJ42,OUT013,1127.93178
1826,FDR24,OUT046,1173.4724999999999
1827,FDW60,OUT035,3077.86024
1828,FDJ08,OUT013,4460.26078
1829,DRL59,OUT018,678.7165200000001
1830,FDG60,OUT010,678.3170400000001
1831,FDW27,OUT017,3043.0389000000005
1832,FDX14,OUT018,983.7195000000002
1833,FDC20,OUT013,809.4130600000001
1834,NCS29,OUT018,4818.7275
1835,FDJ56,OUT046,1523.8830400000002
1836,FDB20,OUT019,168.91346000000001
1837,FDL28,OUT027,6576.173180000001
1838,FDW01,OUT018,1632.47502
1839,FDL03,OUT046,2210.38942
1840,FDX22,OUT049,4534.49748
1841,FDJ21,OUT035,2632.37346
1842,FDR31,OUT045,2626.7141600000004
1843,FDG21,OUT035,2858.0796600000003
1844,FDS22,OUT027,901.2934599999999
1845,FDK08,OUT035,1912.9099799999997
1846,FDE17,OUT018,2090.67858
1847,NCN30,OUT017,1743.3972999999999
1848,FDT50,OUT046,1277.07098
1849,NCX42,OUT049,2785.7072
1850,FDJ12,OUT035,3589.9936000000002
1851,NCA18,OUT027,2208.9912400000003
1852,FDP23,OUT019,455.5403600000001
1853,FDX12,OUT013,4378.900019999999
1854,FDN40,OUT018,1932.88398
1855,FDV48,OUT035,1667.4960999999998
1856,NCY54,OUT013,3400.37376
1857,FDL16,OUT010,68.17792000000001
1858,FDR45,OUT018,1977.3594200000002
1859,FDJ52,OUT046,2718.52798
1860,DRG01,OUT017,1486.33192
1861,FDP52,OUT013,3879.74976
1862,FDU58,OUT017,3542.5886400000004
1863,FDL02,OUT045,1899.1279200000001
1864,FDG28,OUT013,3740.9970399999997
1865,FDA19,OUT035,2312.78946
1866,FDW46,OUT027,1822.49434
1867,NCD43,OUT049,1888.6748599999999
1868,DRG39,OUT013,884.44872
1869,NCF55,OUT049,530.3097
1870,FDJ07,OUT046,1721.7588
1871,FDE08,OUT046,2337.1577399999996
1872,FDP56,OUT019,153.20058
1873,FDT45,OUT045,892.5714800000002
1874,FDF17,OUT018,2436.894579999999
1875,FDX44,OUT046,1486.99772
1876,FDM28,OUT027,4957.413640000001
1877,FDI36,OUT049,2478.50708
1878,FDS07,OUT045,1518.95612
1879,FDD36,OUT045,1425.2780599999999
1880,FDW11,OUT046,875.12752
1881,FDN40,OUT049,2357.5978
1882,NCQ18,OUT049,1614.69816
1883,NCQ54,OUT017,2957.6833400000005
1884,NCS42,OUT045,2176.76652
1885,DRH39,OUT010,147.54128
1886,FDC09,OUT027,3211.68604
1887,FDT08,OUT010,268.18424
1888,FDC08,OUT035,4316.84746
1889,FDT20,OUT017,530.70918
1890,FDS35,OUT035,1292.51754
1891,FDX58,OUT018,3788.2688399999997
1892,FDW58,OUT046,1905.12012
1893,DRD27,OUT046,1660.6383600000001
1894,FDH32,OUT019,222.97641999999996
1895,FDS26,OUT035,3914.77084
1896,FDQ31,OUT046,1317.15214
1897,FDP11,OUT018,4041.13968
1898,FDD58,OUT017,1792.5999199999999
1899,FDM33,OUT045,3987.4762
1900,FDZ16,OUT049,3848.9232199999997
1901,NCS29,OUT010,394.8194
1902,NCM18,OUT019,182.69552
1903,FDP11,OUT049,3783.94114
1904,NCC42,OUT017,2375.2415
1905,DRM23,OUT046,3025.9278399999994
1906,NCN55,OUT027,4277.03262
1907,FDK46,OUT013,4098.93112
1908,FDR01,OUT046,2596.9529
1909,NCA05,OUT045,1963.97684
1910,NCP43,OUT017,2799.75558
1911,FDR12,OUT010,432.03761999999995
1912,FDQ01,OUT013,3731.60926
1913,FDM13,OUT046,1775.4888600000002
1914,FDQ19,OUT017,3996.7308199999993
1915,FDK56,OUT019,393.88728
1916,NCX06,OUT010,396.94996000000003
1917,FDO56,OUT027,3182.99006
1918,FDU45,OUT045,1957.85148
1919,FDI16,OUT019,162.25546
1920,FDL32,OUT046,2997.63134
1921,FDA07,OUT046,2256.6625200000003
1922,FDA14,OUT045,1744.79548
1923,FDV46,OUT027,3108.6202000000003
1924,NCO07,OUT035,3051.76088
1925,NCP41,OUT046,1495.85286
1926,FDY60,OUT018,1755.9143399999998
1927,FDN38,OUT017,3314.48556
1928,FDO15,OUT046,1483.0695
1929,FDT60,OUT013,2183.09162
1930,FDA55,OUT035,4888.4367600000005
1931,FDE02,OUT010,198.47498
1932,DRJ39,OUT049,5418.413559999999
1933,FDV34,OUT035,1157.8262
1934,FDS20,OUT027,5782.93906
1935,FDF02,OUT027,2933.6479599999993
1936,FDW40,OUT017,2732.70952
1937,NCB43,OUT046,3095.4373600000004
1938,FDR58,OUT017,1375.6759599999998
1939,DRJ59,OUT035,505.34219999999993
1940,NCD30,OUT017,1681.21158
1941,FDE14,OUT017,1619.09244
1942,FDC28,OUT018,1362.9591800000003
1943,FDU16,OUT018,1190.1174999999998
1944,NCD19,OUT035,873.0635399999999
1945,FDU21,OUT046,778.85284
1946,FDV59,OUT027,5053.6217400000005
1947,FDU03,OUT045,3028.5244599999996
1948,FDC33,OUT010,641.29856
1949,NCR42,OUT035,464.79498
1950,DRH59,OUT035,1407.5012000000002
1951,NCM31,OUT035,2001.86086
1952,FDS50,OUT035,3554.2401399999994
1953,FDP39,OUT046,1099.5021199999999
1954,FDQ55,OUT013,1957.9846400000001
1955,FDV36,OUT019,230.63311999999996
1956,FDI05,OUT027,1967.0395199999998
1957,FDS45,OUT027,2651.68166
1958,FDA39,OUT045,712.13968
1959,FDC37,OUT010,187.22296
1960,FDJ60,OUT027,4726.913680000001
1961,DRQ35,OUT046,2346.14604
1962,NCJ06,OUT046,1819.6979800000001
1963,NCY42,OUT018,1891.5378
1964,DRM37,OUT049,3344.2468200000003
1965,FDR14,OUT045,738.10588
1966,FDE51,OUT049,508.13856
1967,FDT33,OUT017,3118.2743
1968,FDR08,OUT013,1563.4315600000004
1969,FDE36,OUT010,377.1757
1970,FDL22,OUT019,347.08154
1971,FDR44,OUT013,2000.52926
1972,FDI56,OUT019,223.3759
1973,FDE47,OUT010,224.44117999999997
1974,FDV27,OUT010,197.47627999999997
1975,FDV10,OUT049,868.80242
1976,FDC40,OUT045,1704.5811600000002
1977,NCX41,OUT013,3124.99888
1978,NCQ38,OUT027,2833.9777000000004
1979,FDV12,OUT027,3133.6542799999997
1980,FDE52,OUT017,1449.1136999999999
1981,FDG20,OUT027,4336.6883
1982,FDV16,OUT027,1060.6194
1983,FDI32,OUT017,3198.1702999999998
1984,FDJ32,OUT049,745.4962600000001
1985,FDN39,OUT018,2199.40372
1986,FDY34,OUT017,3113.0144800000003
1987,FDC14,OUT035,853.0229599999999
1988,FDA55,OUT017,4880.24742
1989,FDZ50,OUT010,708.94384
1990,DRG13,OUT049,1981.0879
1991,FDP01,OUT013,2079.4931399999996
1992,NCG54,OUT017,3103.9596
1993,FDM13,OUT045,1860.3783599999995
1994,NCO18,OUT027,4179.02686
1995,NCW41,OUT013,2252.7343
1996,FDM52,OUT027,3733.4069200000004
1997,NCF55,OUT035,504.80956000000003
1998,FDT09,OUT046,2290.95122
1999,NCM19,OUT035,1688.73512
2000,FDW12,OUT018,1819.0321800000002
2001,FDP15,OUT019,713.2049599999999
2002,FDK36,OUT045,956.6214400000001
2003,FDZ25,OUT035,2429.0381399999997
2004,NCW06,OUT049,2579.3092
2005,FDW60,OUT046,2491.88966
2006,DRC49,OUT013,2248.80608
2007,NCT17,OUT035,3207.3583399999998
2008,NCN06,OUT018,2540.55964
2009,FDC45,OUT013,3308.95942
2010,DRJ47,OUT019,520.58902
2011,NCF06,OUT045,3667.0932400000006
2012,FDE21,OUT010,414.19417999999996
2013,DRG27,OUT013,664.5349800000001
2014,FDW40,OUT049,1242.44938
2015,NCO53,OUT046,3596.51844
2016,FDE23,OUT049,755.5498399999999
2017,FDQ16,OUT046,1761.24074
2018,FDS26,OUT045,4582.10218
2019,FDZ13,OUT010,122.44062000000001
2020,FDS14,OUT049,2380.7010600000003
2021,FDC10,OUT045,1807.04778
2022,FDY16,OUT049,3006.9525399999998
2023,FDJ20,OUT035,1976.8267799999999
2024,FDV43,OUT035,775.59042
2025,FDZ32,OUT027,2934.1806
2026,FDR23,OUT046,2445.4168200000004
2027,FDN24,OUT035,1022.3358999999997
2028,FDE34,OUT027,5560.761600000001
2029,FDU31,OUT013,3458.69784
2030,FDW33,OUT018,1870.03246
2031,FDU26,OUT046,1377.8731
2032,FDE20,OUT027,5441.78314
2033,NCW05,OUT035,2212.3868199999997
2034,FDB22,OUT018,1757.1127800000002
2035,FDO56,OUT046,2232.5605599999994
2036,FDA19,OUT027,4326.63472
2037,DRI39,OUT045,743.3657000000001
2038,FDH52,OUT018,634.5739799999999
2039,FDZ50,OUT035,4575.4441799999995
2040,NCN42,OUT035,2483.30084
2041,FDB53,OUT013,2381.43344
2042,DRG11,OUT017,1791.1351600000003
2043,DRK11,OUT027,3918.2995800000003
2044,FDQ60,OUT017,1480.20656
2045,FDT36,OUT017,606.8767
2046,DRG25,OUT018,2536.0987799999994
2047,DRJ23,OUT046,3387.8567199999998
2048,FDG05,OUT035,2587.16564
2049,NCK06,OUT018,1776.48756
2050,FDU52,OUT017,2313.6549999999997
2051,FDW07,OUT018,1109.48912
2052,NCM17,OUT045,690.36802
2053,FDA22,OUT045,3347.9752999999996
2054,NCA41,OUT018,2790.2346399999997
2055,FDF38,OUT035,726.9870199999999
2056,FDH52,OUT046,1093.17702
2057,FDY58,OUT019,526.9807
2058,FDZ16,OUT045,3202.63116
2059,NCM18,OUT017,1228.66732
2060,FDA22,OUT018,1991.3412200000002
2061,NCJ43,OUT035,2102.2635
2062,FDI34,OUT027,7867.425700000002
2063,FDG56,OUT046,1534.93532
2064,FDS34,OUT046,2081.5571200000004
2065,DRC01,OUT035,755.8161600000001
2066,FDQ04,OUT035,573.32038
2067,FDK04,OUT035,931.1213000000001
2068,FDT51,OUT049,2056.19014
2069,FDV26,OUT017,3059.8170600000003
2070,FDS04,OUT049,2000.99532
2071,FDW43,OUT018,3314.4855599999996
2072,FDQ28,OUT010,396.68364
2073,NCK06,OUT017,1978.02522
2074,FDS23,OUT018,1899.8602999999998
2075,FDZ36,OUT019,412.72941999999995
2076,FDE56,OUT018,798.36078
2077,FDW10,OUT027,5381.86114
2078,NCN14,OUT045,3202.3648399999993
2079,NCQ18,OUT045,1989.3438199999996
2080,FDW08,OUT017,1600.9161
2081,FDU43,OUT035,6148.596420000001
2082,FDR33,OUT010,316.05526
2083,FDM24,OUT010,363.32705999999996
2084,NCZ05,OUT046,1570.82194
2085,NCV41,OUT035,1537.4653600000001
2086,FDV11,OUT018,3907.9796800000004
2087,NCY05,OUT035,651.9513599999999
2088,FDV44,OUT018,2830.38238
2089,FDW32,OUT049,1125.2685800000002
2090,NCU18,OUT027,3009.88206
2091,NCC43,OUT035,3448.1782000000007
2092,FDW19,OUT013,1515.89344
2093,FDN31,OUT035,3191.2459799999997
2094,FDI48,OUT045,803.48744
2095,FDS24,OUT017,911.41362
2096,FDF46,OUT049,2213.1192
2097,DRG23,OUT017,1579.2776
2098,FDG14,OUT018,2229.89736
2099,NCY30,OUT049,3006.4199
2100,FDO28,OUT018,1134.5232
2101,DRD24,OUT035,1537.59852
2102,FDI33,OUT049,1592.5270199999998
2103,FDN32,OUT046,3374.2744000000007
2104,FDR16,OUT045,4463.12372
2105,FDF26,OUT046,3015.14188
2106,NCN29,OUT018,755.15036
2107,FDE20,OUT045,3175.2667799999995
2108,FDA46,OUT046,3138.78094
2109,FDU28,OUT045,2570.5872200000003
2110,FDQ48,OUT045,1638.5338
2111,FDV36,OUT013,2439.0917199999994
2112,FDR14,OUT018,655.01404
2113,FDP23,OUT017,3794.32762
2114,FDP56,OUT013,1024.8659400000001
2115,FDK48,OUT010,179.03362
2116,FDR48,OUT046,2600.0821600000004
2117,NCY29,OUT049,945.7023200000001
2118,FDM22,OUT018,949.8968600000001
2119,DRJ01,OUT013,3623.35018
2120,FDZ43,OUT045,3516.62244
